series_id,experiment_id,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-06,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-07,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-08,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-09,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-12,1535.0,1535.0,101535.0,0.0,0.0,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-13,0.0,1535.0,101535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-14,-2240.0,-705.0,99295.0,-2240.0,-2.2061358152361255,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-15,-1165.0,-1870.0,98130.0,-3405.0,-3.353523415570985,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-16,2915.0,1045.0,101045.0,-490.0,-0.48259220958290244,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-19,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-20,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-21,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-22,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-23,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-26,0.0,1045.0,101045.0,-490.0,-0.48259220958290244,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-27,-1025.0,20.0,100020.0,-1515.0,-1.4920963214655045,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-28,-805.0,-785.0,99215.0,-2320.0,-2.284926380065987,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-29,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-01-30,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-02,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-03,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-04,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-05,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-06,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-09,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-10,0.0,-785.0,99215.0,-2320.0,-2.284926380065987,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-11,3320.0,2535.0,102535.0,0.0,0.0,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-12,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-13,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-16,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-17,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-18,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-19,0.0,2535.0,102535.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-20,1180.0,3715.0,103715.0,0.0,0.0,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-23,0.0,3715.0,103715.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-24,0.0,3715.0,103715.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-25,0.0,3715.0,103715.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-26,0.0,3715.0,103715.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-02-27,-1540.0,2175.0,102175.0,-1540.0,-1.4848382586896784,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-03-02,3270.0,5445.0,105445.0,0.0,0.0,True
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-03-03,0.0,5445.0,105445.0,0.0,0.0,False
EXP-027:gap_fade_0p50_prior_close:NQ,EXP-027,NQ,2026-03-04,0.0,5445.0,105445.0,0.0,0.0,False
