candidate_id,series_id,exp027_cohort,family_id,candidate_role,segment,completed_trades,net_profit_usd,gross_profit_usd,gross_loss_usd,trade_profit_factor,win_rate,average_trade_usd,median_trade_usd,average_winner_usd,average_loser_usd,payoff_ratio,maximum_drawdown_usd,maximum_drawdown_percent,net_profit_to_drawdown,drawdown_duration_trades,recovery_duration_trades,maximum_consecutive_losses,worst_20_trade_result,worst_50_trade_result,worst_100_trade_result,trades_per_year,average_holding_minutes,median_holding_minutes,average_trade_to_round_trip_cost
gap_fade_0p50_prior_close,EXP-027:gap_fade_0p50_prior_close:NQ,SECONDARY_MEASUREMENT_CONTEXT,gap_fade,DEVELOPMENT,ALL_TRADES,31,3470.0,35265.0,-31795.0,1.1091366567070293,0.3548387096774194,111.93548387096774,-970.0,3205.909090909091,-1589.75,2.01661210310369,-13440.0,-13.44,0.25818452380952384,14,6,5,-7365.0,,,55.50253676470589,46.32258064516129,16.0,7.46236559139785
gap_fade_0p50_prior_close,EXP-027:gap_fade_0p50_prior_close:NQ,SECONDARY_MEASUREMENT_CONTEXT,gap_fade,DEVELOPMENT,LONG_TRADES,14,-7440.0,9145.0,-16585.0,0.5514018691588785,0.2857142857142857,-531.4285714285714,-1067.5,2286.25,-1658.5,1.3785046728971964,-10740.0,-10.74,-0.6927374301675978,9,2,7,,,,25.065661764705883,48.42857142857143,9.0,-35.42857142857143
gap_fade_0p50_prior_close,EXP-027:gap_fade_0p50_prior_close:NQ,SECONDARY_MEASUREMENT_CONTEXT,gap_fade,DEVELOPMENT,SHORT_TRADES,17,10910.0,26120.0,-15210.0,1.7172912557527942,0.4117647058823529,641.7647058823529,-810.0,3731.4285714285716,-1521.0,2.453273222503992,-6795.0,-6.795,1.6055923473142015,5,1,2,,,,30.436875,44.588235294117645,18.0,42.78431372549019
