series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-06,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-07,370.0,370.0,100370.0,0.0,0.0,True
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-08,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-09,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-12,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-13,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-14,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-15,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-16,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-19,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-20,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-21,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-22,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-23,0.0,370.0,100370.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-26,1775.0,2145.0,102145.0,0.0,0.0,True
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-27,0.0,2145.0,102145.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-28,0.0,2145.0,102145.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-29,0.0,2145.0,102145.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-30,0.0,2145.0,102145.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-02,0.0,2145.0,102145.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-03,9020.0,11165.0,111165.0,0.0,0.0,True
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-04,0.0,11165.0,111165.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-05,0.0,11165.0,111165.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-06,0.0,11165.0,111165.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-09,0.0,11165.0,111165.0,0.0,0.0,False
EXP-027:premarket_continuation_0p625_time:NQ,EXP-027,premarket_continuation_0p625_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-10,0.0,11165.0,111165.0,0.0,0.0,False
