series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-06,1560.0,1560.0,101560.0,0.0,0.0,True
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-07,0.0,1560.0,101560.0,0.0,0.0,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-08,-1765.0,-205.0,99795.0,-1765.0,-1.7378889326506497,True
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-09,0.0,-205.0,99795.0,-1765.0,-1.7378889326506497,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-12,1435.0,1230.0,101230.0,-330.0,-0.32493107522646714,True
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-13,0.0,1230.0,101230.0,-330.0,-0.32493107522646714,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-14,0.0,1230.0,101230.0,-330.0,-0.32493107522646714,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-15,0.0,1230.0,101230.0,-330.0,-0.32493107522646714,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-16,305.0,1535.0,101535.0,-25.0,-0.02461599054745963,True
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-19,0.0,1535.0,101535.0,-25.0,-0.02461599054745963,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-20,0.0,1535.0,101535.0,-25.0,-0.02461599054745963,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-21,0.0,1535.0,101535.0,-25.0,-0.02461599054745963,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-22,-1310.0,225.0,100225.0,-1335.0,-1.3144938952343441,True
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-23,0.0,225.0,100225.0,-1335.0,-1.3144938952343441,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-26,0.0,225.0,100225.0,-1335.0,-1.3144938952343441,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-27,0.0,225.0,100225.0,-1335.0,-1.3144938952343441,False
EXP-027:opening_drive_0p75_1p5r:NQ,EXP-027,opening_drive_0p75_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-28,0.0,225.0,100225.0,-1335.0,-1.3144938952343441,False
