candidate_id,series_id,exp027_cohort,family_id,candidate_role,segment,completed_trades,net_profit_usd,gross_profit_usd,gross_loss_usd,trade_profit_factor,win_rate,average_trade_usd,median_trade_usd,average_winner_usd,average_loser_usd,payoff_ratio,maximum_drawdown_usd,maximum_drawdown_percent,net_profit_to_drawdown,drawdown_duration_trades,recovery_duration_trades,maximum_consecutive_losses,worst_20_trade_result,worst_50_trade_result,worst_100_trade_result,trades_per_year,average_holding_minutes,median_holding_minutes,average_trade_to_round_trip_cost
opening_drive_0p75_time,EXP-027:opening_drive_0p75_time:NQ,PRIMARY_CONFIRMATION_COHORT,opening_drive_continuation,DEVELOPMENT,ALL_TRADES,27,7770.0,49250.0,-41480.0,1.1873191899710704,0.5185185185185185,287.77777777777777,305.0,3517.8571428571427,-3190.769230769231,1.102510676401708,-12605.0,-12.605,0.6164220547401824,6,3,4,5540.0,,,48.34091911764706,284.6296296296296,355.0,19.185185185185183
opening_drive_0p75_time,EXP-027:opening_drive_0p75_time:NQ,PRIMARY_CONFIRMATION_COHORT,opening_drive_continuation,DEVELOPMENT,LONG_TRADES,13,-5230.0,14375.0,-19605.0,0.7332313185411885,0.46153846153846156,-402.3076923076923,-565.0,2395.8333333333335,-2800.714285714286,0.8554365382980532,-11720.0,-11.72,-0.4462457337883959,9,5,4,,,,23.27525735294118,245.46153846153845,355.0,-26.82051282051282
opening_drive_0p75_time,EXP-027:opening_drive_0p75_time:NQ,PRIMARY_CONFIRMATION_COHORT,opening_drive_continuation,DEVELOPMENT,SHORT_TRADES,14,13000.0,34875.0,-21875.0,1.5942857142857143,0.5714285714285714,928.5714285714286,1435.0,4359.375,-3645.8333333333335,1.1957142857142857,-11490.0,-11.49,1.1314186248912097,5,0,2,,,,25.065661764705883,321.0,355.0,61.904761904761905
