series_id,experiment_id,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-06,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-07,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-08,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-09,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-12,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-13,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-14,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-15,-1165.0,-1165.0,98835.0,-1165.0,-1.165,True
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-16,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-19,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-20,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-21,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-22,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-23,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-26,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-27,0.0,-1165.0,98835.0,-1165.0,-1.165,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-28,-805.0,-1970.0,98030.0,-1970.0,-1.97,True
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-29,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-01-30,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-02,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-03,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-04,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-05,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-06,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-09,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-10,0.0,-1970.0,98030.0,-1970.0,-1.97,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-11,3320.0,1350.0,101350.0,0.0,0.0,True
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-12,0.0,1350.0,101350.0,0.0,0.0,False
EXP-027:gap_fade_0p75_prior_close:NQ,EXP-027,NQ,2026-02-13,0.0,1350.0,101350.0,0.0,0.0,False
