series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-06,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-07,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-08,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-09,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-12,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-13,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-14,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-15,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-16,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-19,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-20,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-21,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-22,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-23,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-26,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-27,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-28,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-29,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-30,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-02,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-03,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-04,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-05,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-06,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-09,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-10,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-11,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-12,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-13,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-16,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-17,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-18,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-19,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-20,0.0,0.0,100000.0,0.0,0.0,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-23,-685.0,-685.0,99315.0,-685.0,-0.685,True
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-24,0.0,-685.0,99315.0,-685.0,-0.685,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-25,0.0,-685.0,99315.0,-685.0,-0.685,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-26,0.0,-685.0,99315.0,-685.0,-0.685,False
EXP-027:premarket_continuation_0p75_time:NQ,EXP-027,premarket_continuation_0p75_time,premarket_momentum_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-27,0.0,-685.0,99315.0,-685.0,-0.685,False
