series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,19,2026-02-20,long,2026-02-20T15:05:00+00:00,2026-02-20T19:00:00+00:00,235.0,25463.75,25587.5,2475.0,15.0,2460.0,296.25,5925.0,1,forced_flat_1200,,,,19
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,20,2026-02-24,long,2026-02-24T15:30:00+00:00,2026-02-24T19:00:00+00:00,210.0,25500.25,25519.0,375.0,15.0,360.0,316.75,6335.0,1,forced_flat_1200,,,,20
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,21,2026-02-25,long,2026-02-25T18:55:00+00:00,2026-02-25T19:00:00+00:00,5.0,25843.25,25839.25,-80.0,15.0,-95.0,197.5,3950.0,1,forced_flat_1200,,,,21
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,22,2026-02-27,long,2026-02-27T15:10:00+00:00,2026-02-27T19:00:00+00:00,230.0,25445.0,25391.5,-1070.0,15.0,-1085.0,174.0,3480.0,1,forced_flat_1200,,,,22
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,23,2026-03-02,long,2026-03-02T15:10:00+00:00,2026-03-02T19:00:00+00:00,230.0,25391.75,25461.0,1385.0,15.0,1370.0,297.75,5955.0,1,forced_flat_1200,,,,23
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,24,2026-03-03,long,2026-03-03T16:50:00+00:00,2026-03-03T19:00:00+00:00,130.0,25179.5,25288.5,2180.0,15.0,2165.0,210.25,4205.0,1,forced_flat_1200,,,,24
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,25,2026-03-04,long,2026-03-04T15:10:00+00:00,2026-03-04T16:42:00+00:00,92.0,25484.0,25653.0,3380.0,15.0,3365.0,169.0,3380.0,1,profit_target,,,,25
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,26,2026-03-06,long,2026-03-06T15:05:00+00:00,2026-03-06T17:04:00+00:00,119.0,25254.25,25410.75,3130.0,15.0,3115.0,156.5,3130.0,1,profit_target,,,,26
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,27,2026-03-09,long,2026-03-09T14:45:00+00:00,2026-03-09T18:00:00+00:00,195.0,25024.5,25100.25,1515.0,15.0,1500.0,222.5,4450.0,1,forced_flat_1200,,,,27
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,28,2026-03-10,long,2026-03-10T14:40:00+00:00,2026-03-10T18:00:00+00:00,200.0,25580.75,25658.75,1560.0,15.0,1545.0,144.5,2890.0,1,forced_flat_1200,,,,28
