candidate_id,series_id,exp027_cohort,family_id,candidate_role,segment,completed_trades,net_profit_usd,gross_profit_usd,gross_loss_usd,trade_profit_factor,win_rate,average_trade_usd,median_trade_usd,average_winner_usd,average_loser_usd,payoff_ratio,maximum_drawdown_usd,maximum_drawdown_percent,net_profit_to_drawdown,drawdown_duration_trades,recovery_duration_trades,maximum_consecutive_losses,worst_20_trade_result,worst_50_trade_result,worst_100_trade_result,trades_per_year,average_holding_minutes,median_holding_minutes,average_trade_to_round_trip_cost
orb_control_exp007_30m_long_1r,EXP-027:orb_control_exp007_30m_long_1r:NQ,FIXED_CONTROL,opening_range_breakout_control,CONTROL,ALL_TRADES,90,25715.0,105110.0,-79395.0,1.3238868946407205,0.6333333333333333,285.72222222222223,640.0,1844.0350877192982,-2405.909090909091,0.7664608337393645,-28920.0,-28.92,0.88917704011065,21,6,5,-23075.0,-1965.0,,161.13639705882355,148.43333333333334,170.0,19.048148148148147
orb_control_exp007_30m_long_1r,EXP-027:orb_control_exp007_30m_long_1r:NQ,FIXED_CONTROL,opening_range_breakout_control,CONTROL,LONG_TRADES,90,25715.0,105110.0,-79395.0,1.3238868946407205,0.6333333333333333,285.72222222222223,640.0,1844.0350877192982,-2405.909090909091,0.7664608337393645,-28920.0,-28.92,0.88917704011065,21,6,5,-23075.0,-1965.0,,161.13639705882355,148.43333333333334,170.0,19.048148148148147
orb_control_exp007_30m_long_1r,EXP-027:orb_control_exp007_30m_long_1r:NQ,FIXED_CONTROL,opening_range_breakout_control,CONTROL,SHORT_TRADES,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0,0,0,,,,0.0,,,
