series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-02,-1925.0,-1925.0,98075.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-05,-1600.0,-3525.0,96475.0,-1600.0,-1.6314045373438697,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-06,1560.0,-1965.0,98035.0,-40.0,-0.04078511343359673,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-07,2572.5,607.5,100607.5,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-08,-1765.0,-1157.5,98842.5,-1765.0,-1.7543423701016327,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-09,0.0,-1157.5,98842.5,-1765.0,-1.7543423701016327,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-12,1435.0,277.5,100277.5,-330.0,-0.32800735531645253,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-13,0.0,277.5,100277.5,-330.0,-0.32800735531645253,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-14,-325.0,-47.5,99952.5,-655.0,-0.6510449022190195,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-15,2662.5,2615.0,102615.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-16,305.0,2920.0,102920.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-19,0.0,2920.0,102920.0,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-20,-1780.0,1140.0,101140.0,-1780.0,-1.729498639720171,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-21,5865.0,7005.0,107005.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-22,-1310.0,5695.0,105695.0,-1310.0,-1.2242418578571095,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-23,3150.0,8845.0,108845.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-26,430.0,9275.0,109275.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-27,485.0,9760.0,109760.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-28,0.0,9760.0,109760.0,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-29,-2410.0,7350.0,107350.0,-2410.0,-2.19569970845481,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-01-30,0.0,7350.0,107350.0,-2410.0,-2.19569970845481,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-02,2010.0,9360.0,109360.0,-400.0,-0.36443148688046645,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-03,4160.0,13520.0,113520.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-04,5857.5,19377.5,119377.5,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-05,0.0,19377.5,119377.5,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-06,4665.0,24042.5,124042.5,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-09,0.0,24042.5,124042.5,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-10,0.0,24042.5,124042.5,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-11,4747.5,28790.0,128790.0,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-12,5512.5,34302.5,134302.5,0.0,0.0,True
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-13,0.0,34302.5,134302.5,0.0,0.0,False
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-16,0.0,34302.5,134302.5,0.0,0.0,False
