series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-12,5512.5,33162.5,133162.5,0.0,0.0,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-13,0.0,33162.5,133162.5,0.0,0.0,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-16,0.0,33162.5,133162.5,0.0,0.0,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-17,-6655.0,26507.5,126507.5,-6655.0,-4.997653243217873,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-18,930.0,27437.5,127437.5,-5725.0,-4.2992584248568475,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-19,0.0,27437.5,127437.5,-5725.0,-4.2992584248568475,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-20,3045.0,30482.5,130482.5,-2680.0,-2.0125786163522013,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-23,0.0,30482.5,130482.5,-2680.0,-2.0125786163522013,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-24,0.0,30482.5,130482.5,-2680.0,-2.0125786163522013,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-02-25,875.0,31357.5,131357.5,-1805.0,-1.3554867173566132,True
